Month,Day,Hour,Open,High,Low,Close,Volume,OCChPrc,HLChPrc,HLAvg,HLAvg_1HrChPrc,HLAvg_2HrChPrc,HLAvg_3HrChPrc,HLAvg_4HrChPrc,HLAvg_5HrChPrc,HLAvg_1_2HrChPrc,Vol_3HrStd,HLAvg_3HrStd,HLAvg_5HrStd,HLAvg_5Hr,HL10HrAvg,Max10HrHLAvg_Fwd_High_ChPrc,Buy_or_not
11,07,17,83.52,83.7,83.4,83.61,2.553225018,-0.107642626,0.35971223,83.55,-0.011967449,0.029931158,0.095842818,0.08984726,0.26401056,0.041903622,1.38900377,0.018027756,0.041743263,83.516,83.1755,0.167264038,1
11,07,18,83.6,83.77,83.23,83.28,2.289450011,0.384245917,0.648804518,83.5,-0.059844405,-0.071804691,-0.029931158,0.035941057,0.029949087,-0.011967449,1.662976744,0.032145503,0.036810325,83.521,83.283,0.083562134,0
11,07,19,83.27,83.45,83.14,83.35,3.885250009,-0.095980804,0.372865047,83.295,-0.245508982,-0.305206463,-0.317137386,-0.275366657,-0.209656164,-0.059844405,0.855418559,0.1351234,0.109281746,83.486,83.355,0.467345716,1
11,07,20,83.34,83.42,82.95,83.01,1.409999996,0.397542465,0.566606389,83.185,-0.132060748,-0.377245509,-0.436864153,-0.44877932,-0.407063753,-0.245508982,1.254782358,0.159869739,0.168619394,83.418,83.388,0.503476385,1
11,07,21,83.01,83.12,82.99,83.08,0.651100001,-0.084256139,0.156645379,83.055,-0.156278175,-0.288132541,-0.532934132,-0.592459605,-0.604356151,-0.132060748,1.69127753,0.120138809,0.208764221,83.317,83.3945,0.866217517,1
11,09,23,83.24,83.66,83.09,83.63,0.497800008,-0.46633983,0.686003129,83.375,0.385286858,0.228406564,0.09604418,-0.149700599,-0.209455416,-0.156278175,0.488456567,0.160934769,0.171230838,83.282,83.399,0.851661487,1
11,10,0,83.63,83.86,83.57,83.66,0.476900008,-0.035859431,0.347014479,83.715,0.407796102,0.794654145,0.637134099,0.504231947,0.25748503,0.385286858,0.095116889,0.330050501,0.248997992,83.325,83.423,1.037443358,1
11,10,1,83.66,83.92,83.62,83.86,0.500249999,-0.238492726,0.358765845,83.77,0.065699098,0.473763118,0.860875324,0.703251788,0.570262321,0.407796102,0.012832475,0.213950929,0.316227766,83.42,83.453,0.965204957,1
11,10,2,83.88,83.88,83.8,83.83,0.175775001,0.059644519,0.095465394,83.84,0.083562134,0.149316132,0.557721139,0.945156824,0.787401575,0.065699098,0.180972151,0.06264982,0.329912867,83.551,83.4845,1.013352408,1
11,10,3,83.83,83.83,83.615,83.66,0.243125001,0.203203443,0.257130898,83.7225,-0.140147901,-0.056702877,0.008958968,0.416791604,0.803684306,0.083562134,0.171237317,0.059107952,0.18003819,83.6845,83.50075,1.073601336,1
11,10,4,83.64,83.8,83.507,83.8,0.341228,-0.190930788,0.350868789,83.6535,-0.082415121,-0.222447519,-0.139071267,-0.073463537,0.334032984,-0.140147901,0.083201478,0.094295193,0.06948615,83.7402,83.5111,1.109785203,1
11,10,5,83.8,83.89,83.715,83.81,0.353543999,-0.01193175,0.209042585,83.8025,0.17811568,0.095553764,-0.044728053,0.038796705,0.104521292,-0.082415121,0.06050928,0.074567643,0.072505689,83.7577,83.54135,1.001311241,1
11,10,6,83.81,83.82,83.524,83.67,0.562043998,0.167324011,0.354389158,83.672,-0.155723278,0.022115034,-0.060318313,-0.200381679,-0.116986988,0.17811568,0.124085749,0.081213197,0.081087453,83.7381,83.57905,1.085659747,1
11,10,7,83.67,83.75,83.451,83.63,1.173899994,0.047829726,0.358294089,83.6005,-0.08545272,-0.241042928,-0.063356584,-0.14571949,-0.285663168,-0.155723278,0.426384796,0.10242599,0.076450638,83.6902,83.6206,1.170149254,1
11,10,8,83.64,84.26,83.359,84.08,3.575573978,-0.523311132,1.080867093,83.8095,0.249998505,0.164332154,0.008352973,0.18648353,0.103914718,-0.08545272,1.592888813,0.106222644,0.093613834,83.7076,83.69605,0.557797294,1
11,10,9,84.11,84.7,84.045,84.55,3.24476699,-0.520402129,0.779344399,84.3725,0.671761554,0.923439453,0.837197629,0.680170639,0.859497809,0.249998505,1.301663122,0.399298134,0.304477914,83.8514,83.7958,0.035419126,0
11,10,10,84.55,84.93,84.53,84.748,2.624085985,-0.233633832,0.473204779,84.73,0.423716258,1.098324176,1.351068474,1.26446123,1.106768891,0.671761554,0.483047198,0.464057378,0.492016946,84.0369,83.8973,-0.23902037,0
11,10,11,84.78,84.86,84.594,84.8,1.435550992,-0.023584906,0.314443105,84.727,-0.003540659,0.420160597,1.094744629,1.347479979,1.260875801,0.423716258,0.919340603,0.205542169,0.521728785,84.2479,83.993,-0.218006128,0
11,10,12,84.8,84.85,84.5,84.6,0.476662997,0.236406619,0.414201183,84.675,-0.061373588,-0.064912074,0.358529142,1.032699157,1.285279394,-0.003540659,1.075756099,0.03092464,0.394075278,84.4628,84.0765,-0.336476134,0
11,10,13,84.6,84.8,84.329,84.36,1.401215992,0.284495021,0.558526723,84.5645,-0.130498967,-0.191792463,-0.195326331,0.227562298,0.900852529,-0.061373588,0.543973547,0.082986445,0.150597394,84.6138,84.1607,-0.554245283,0
11,10,14,84.329,84.65,84.01,84.02,1.783147995,0.367769579,0.76181407,84.33,-0.277303124,-0.407440213,-0.46856374,-0.472087808,-0.050371863,-0.130498967,0.67176054,0.176174866,0.167834591,84.6053,84.22835,-1.116361488,0
11,10,15,84.01,84.02,83.39,83.77,2.643263994,0.286498747,0.755486269,83.705,-0.741136013,-1.016383944,-1.14555654,-1.206227059,-1.209725009,-0.277303124,0.636180639,0.444288851,0.417593942,84.4003,84.2186,-0.993810997,0
11,10,16,83.79,83.79,82.58,82.61,5.337141026,1.428398499,1.465245822,83.185,-0.621229317,-1.357761176,-1.631299186,-1.759669324,-1.81996294,-0.741136013,1.854168253,0.57330184,0.630913465,84.0919,84.1699,-1.3462227,0
11,10,17,82.62,82.93,82.394,82.79,2.915196002,-0.205338809,0.650532806,82.662,-0.62871912,-1.24604265,-1.977943792,-2.249762016,-2.377325066,-0.621229317,1.483056426,0.521500719,0.788413248,83.6893,84.07605,-0.395514289,0
11,10,18,82.77,82.78,82.424,82.52,1.322082995,0.302956859,0.431913035,82.602,-0.072584743,-0.700847509,-1.317722956,-2.04909285,-2.320713775,-0.62871912,2.021736784,0.320681046,0.730127866,83.2968,83.9553,-0.422807441,0
11,10,19,82.53,82.63,82.23,82.31,0.935399998,0.267282226,0.486440472,82.43,-0.208227404,-0.280661005,-0.907615556,-1.523206499,-2.25305348,-0.072584743,1.049374814,0.120421482,0.523016921,82.9168,83.76105,-0.556698536,0
11,10,20,82.31,82.34,82,82.15,0.269478999,0.194765673,0.414634146,82.17,-0.315419144,-0.522989758,-0.59519489,-1.220171906,-1.833821158,-0.208227404,0.532439306,0.217488697,0.373962832,82.6098,83.50505,-0.309691523,0
11,10,21,82.14,82.19,81.97,82.02,0.073064001,0.146305779,0.268390875,82.08,-0.109529025,-0.424602693,-0.631945958,-0.704072004,-1.328364489,-0.315419144,0.451968473,0.181750745,0.257400855,82.3888,83.24035,-0.127752768,0
11,10,22,82.01,82.07,81.86,81.86,0.261698004,0.183239677,0.256535548,81.965,-0.140107212,-0.24948278,-0.564115007,-0.771167768,-0.843192761,-0.109529025,0.111222137,0.102753751,0.261164316,82.2494,82.96935,0.018277081,0
11,11,1,81.95,82.18,81.95,82.14,0.135418002,-0.231312393,0.280658938,82.065,0.122003294,-0.018274854,-0.127783863,-0.442799951,-0.650105324,-0.140107212,0.096105366,0.062516664,0.176656446,82.142,82.7194,-0.115599903,0
11,11,2,82.13,82.13,82.04,82.08,0.107007002,0.060916179,0.109702584,82.085,0.024370925,0.146403953,0.006091618,-0.103444079,-0.41853694,0.122003294,0.082343923,0.064291005,0.073023969,82.073,82.4949,-0.091318641,0
11,11,3,82.06,82.07,81.84,81.89,0.084441001,0.207595555,0.281036168,81.955,-0.158372419,-0.13404009,-0.012200329,-0.152290448,-0.261652671,0.024370925,0.025544288,0.07,0.064420494,82.03,82.3199,-0.01218472,0
11,11,4,81.87,82.13,81.87,82.01,0.097727001,-0.170710889,0.317576646,82,0.054908181,-0.103551197,-0.079205508,0.042701153,-0.097465887,-0.158372419,0.011342109,0.066017674,0.058566202,82.014,82.2014,-0.085230732,0
11,11,5,82.01,82.12,81.97,82.06,0.087002001,-0.060931026,0.182993778,82.045,0.054878049,0.109816363,-0.048729975,-0.024370925,0.097602635,0.054908181,0.007048666,0.045,0.052440442,82.03,82.1397,-0.073063809,0
11,11,6,82.06,82.16,81.95,82.05,0.161906001,0.01218769,0.256253813,82.055,0.012188433,0.067073171,0.122018181,-0.036547481,-0.012185463,0.054878049,0.040506335,0.029297326,0.050941143,82.028,82.085,-0.121713729,0
11,11,7,82.06,82.1,81.87,81.94,0.188083999,0.146448621,0.280933187,81.985,-0.085308634,-0.073130599,-0.018292683,0.036605454,-0.121824938,0.012188433,0.052461839,0.037859389,0.041773197,82.008,82.0405,-0.048721072,0
11,11,8,81.95,82.03,81.22,81.65,0.242656999,0.367421923,0.997291308,81.625,-0.439104714,-0.524038754,-0.511914193,-0.457317073,-0.402659996,-0.085308634,0.041199158,0.2307235,0.179638526,81.942,81.986,0.036571986,0
11,11,9,81.65,82.32,81.62,82.15,0.352311999,-0.608642727,0.857632933,81.97,0.422664625,-0.01829603,-0.103589056,-0.091413249,-0.036585366,-0.439104714,0.083639372,0.203654119,0.177707625,81.936,81.975,-0.315840622,0
11,11,10,82.16,82.19,81.74,81.79,0.215127999,0.452378041,0.550526058,81.965,-0.006099793,0.416539051,-0.024394706,-0.10968253,-0.097507465,0.422664625,0.072573542,0.19775827,0.16881943,81.92,81.975,-0.158170094,0
11,11,11,81.78,81.89,81.67,81.67,1.496900994,0.13468838,0.26937676,81.78,-0.225706094,-0.231792119,0.189892802,-0.25004574,-0.335141064,-0.006099793,0.703780912,0.108282039,0.158311402,81.865,81.9465,0.207595555,1
11,11,12,81.67,82.15,81.67,82.09,2.127524993,-0.511633573,0.587731113,81.91,0.158963072,-0.067101812,-0.073197511,0.349157734,-0.091480149,-0.225706094,0.974499093,0.095,0.147266765,81.85,81.929,-0.109555691,0
11,11,13,82.09,82.29,81.83,82.11,2.701674991,-0.024357569,0.562141024,82.06,0.183127823,0.342382,0.115903129,0.109796267,0.532924962,0.158963072,0.60260756,0.140118997,0.102932016,81.937,81.9395,-0.595455098,0
11,11,14,82.11,82.18,81.42,81.51,3.76845201,0.736105999,0.933431589,81.8,-0.316841336,-0.134293737,0.024455857,-0.201305435,-0.207392949,0.183127823,0.832696714,0.130511813,0.116490343,81.903,81.9195,-0.705767827,0
11,11,15,81.52,81.75,81.45,81.59,2.915000008,-0.085794828,0.368324125,81.6,-0.244498778,-0.56056544,-0.378464168,-0.220102715,-0.445312023,-0.316841336,0.564491082,0.230651252,0.17,81.83,81.875,-0.281345566,0
11,11,16,81.6,81.6,80.46,80.91,2.899672004,0.852799407,1.416853095,81.03,-0.698529412,-0.941320293,-1.255179137,-1.074349896,-0.917094644,-0.244498778,0.497224625,0.399541404,0.400187456,81.68,81.7725,-0.098039216,0
11,11,17,80.92,81.54,80.92,81.42,0.929192996,-0.61409973,0.766188828,81.23,0.246822165,-0.453431373,-0.696821516,-1.011455033,-0.830179465,-0.698529412,1.142107114,0.289194283,0.417648177,81.544,81.697,-0.024527839,0
11,11,18,81.43,81.55,81.02,81.27,0.802325997,0.196874615,0.654159467,81.285,0.067708975,0.31469826,-0.386029412,-0.629584352,-0.944430904,0.246822165,1.175991995,0.134195132,0.307579258,81.389,81.663,-0.036787247,0
11,11,19,81.28,81.77,81.27,81.52,0.713533997,-0.294406281,0.615233173,81.52,0.289106231,0.357010957,0.604714303,-0.098039216,-0.342298289,0.067708975,0.108388236,0.154029218,0.229662796,81.333,81.618,-0.51975052,0
11,11,20,81.51,81.57,81.12,81.17,0.101634,0.418873968,0.554733728,81.345,-0.214671246,0.073814357,0.14157331,0.388744909,-0.3125,0.289106231,0.381504674,0.122099686,0.178065999,81.282,81.556,-0.410690205,0
11,11,21,81.18,81.32,81.15,81.2,0.062895,-0.024630542,0.209488601,81.235,-0.135226504,-0.349607458,-0.061511964,0.006155361,0.252992719,-0.214671246,0.364977949,0.143730071,0.119509414,81.323,81.5015,-0.122970979,0
11,11,22,81.21,81.27,81.07,81.24,0.175520003,-0.036927622,0.246700382,81.17,-0.080014772,-0.215133075,-0.429342493,-0.141477517,-0.073864336,-0.135226504,0.057219232,0.08845903,0.13338853,81.311,81.4275,0.024609327,0
11,12,1,81.03,81.26,81.03,81.11,0.105181001,-0.098631488,0.283845489,81.145,-0.030799556,-0.110789684,-0.245866372,-0.460009814,-0.172233499,-0.080014772,0.056891816,0.046457866,0.153403064,81.283,81.336,0.052916564,0
11,12,2,81.11,81.3,81.11,81.25,0.080284001,-0.172307692,0.234249784,81.205,0.073941709,0.043119379,-0.036929895,-0.17210646,-0.386408243,-0.030799556,0.049391855,0.030138569,0.077781746,81.22,81.2765,0.003690037,0
11,12,3,81.26,81.29,81.15,81.16,0.079773001,0.123213406,0.172520025,81.22,0.018471769,0.092427137,0.061599113,-0.018464947,-0.153666482,0.073941709,0.01452405,0.03968627,0.036912058,81.195,81.2385,0.015992127,0
11,12,4,81.16,81.18,81.1,81.12,0.063346001,0.049309665,0.09864365,81.14,-0.098497907,-0.080044332,-0.006161809,-0.036959468,-0.116944667,0.018471769,0.009635034,0.042524503,0.035601966,81.176,81.2495,0.151515152,1
11,12,5,81.12,81.19,81.1,81.19,0.067250001,-0.086217514,0.110974106,81.145,0.006162189,-0.092341788,-0.073887076,-1.75129E-14,-0.030799556,-0.098497907,0.008582085,0.044814432,0.038307963,81.171,81.241,0.139179702,1
11,12,6,81.17,81.25,80.84,80.93,0.065376001,0.296552576,0.507174666,81.045,-0.123236182,-0.117081587,-0.215464171,-0.197032202,-0.123236182,0.006162189,0.001952519,0.056347138,0.069047085,81.151,81.217,0.065230769,0
11,12,7,80.92,81,80.79,80.99,0.090965001,-0.086430424,0.25993316,80.895,-0.185082362,-0.308090455,-0.301947252,-0.400147747,-0.381749892,-0.123236182,0.014263648,0.125830574,0.124969996,81.089,81.1545,0.444444444,1
11,12,8,80.98,81.31,80.91,80.94,0.109668,0.049419323,0.494376468,81.11,0.265776624,0.080202357,-0.043132664,-0.036973133,-0.135434622,-0.185082362,0.022235033,0.110264833,0.104079297,81.067,81.131,0.061493051,0
11,12,9,80.93,81.22,80.93,81.13,0.109266,-0.246517934,0.358334363,81.075,-0.043151276,0.222510662,0.037016472,-0.086265328,-0.080108455,0.265776624,0.010684025,0.11536175,0.096462428,81.054,81.115,0.172371337,1
11,12,10,81.14,81.5,81.08,81.49,0.100169,-0.429500552,0.518006907,81.29,0.265186556,0.221920848,0.488287286,0.302301191,0.178692464,-0.043151276,0.005371964,0.11536175,0.141800917,81.083,81.127,-0.171779141,0
11,12,11,81.48,81.5,81.106,81.137,0.881611001,0.422741782,0.485784036,81.303,0.015992127,0.281221092,0.237948465,0.5043575,0.318341662,0.265186556,0.448562734,0.128048168,0.168873621,81.1346,81.1428,-0.171779141,0
11,12,12,81.17,81.23,80.91,81.04,0.548073,0.16041461,0.395501174,81.07,-0.286582291,-0.270635995,-0.006167129,-0.049315744,0.21632981,0.015992127,0.392113332,0.13093128,0.116954265,81.1696,81.1293,0.160039394,1
11,12,13,81.03,81.3,80.9,81.29,0.169843999,-0.319842539,0.494437577,81.1,0.037005057,-0.249683284,-0.233731086,0.030835646,-0.012328936,-0.286582291,0.356117265,0.126753041,0.118305959,81.1676,81.1173,0.073800738,0
11,12,14,81.29,81.35,80.77,81.12,0.705583996,0.209566075,0.718088399,81.06,-0.049321825,-0.012335019,-0.29888196,-0.282937631,-0.018501388,0.037005057,0.275343493,0.02081666,0.121391103,81.1646,81.1093,0.012292563,0
11,12,15,81.13,81.34,80.86,80.88,0.916692995,0.309099901,0.5936186,81.1,0.049346163,0,0.037005057,-0.249683284,-0.233731086,-0.049321825,0.385003848,0.023094011,0.100213772,81.1266,81.1048,0.024588149,0
11,12,16,80.89,81.37,80.57,81.33,1.177231,-0.541005779,0.992925406,80.97,-0.160295931,-0.111028868,-0.160295931,-0.123350191,-0.409578982,0.049346163,0.236254791,0.066583281,0.053385391,81.06,81.0973,-0.012289542,0
11,12,17,81.34,81.64,81.08,81.22,1.613623027,0.14774686,0.690675876,81.36,0.481659874,0.320591862,0.370096225,0.320591862,0.357715554,-0.160295931,0.352143324,0.19857828,0.145327217,81.118,81.1438,-0.685938266,0
11,12,18,81.23,81.37,80.79,80.88,1.379857023,0.432739862,0.717910633,81.08,-0.344149459,0.135852785,-0.024660912,0.024673082,-0.024660912,0.481659874,0.218381109,0.201080415,0.146219014,81.114,81.1408,-0.528450289,0
11,12,19,80.87,80.91,80.24,80.24,1.046115018,0.785144566,0.834995015,80.575,-0.622841638,-0.964847591,-0.487835001,-0.647348952,-0.59832223,-0.344149459,0.285217932,0.397837907,0.285517075,81.017,81.0908,0.037078235,0
11,13,1,80.7,80.79,80.63,80.77,0.342095006,-0.086665841,0.198437306,80.71,0.167545765,-0.456339418,-0.798918387,-0.321106583,-0.480887793,-0.622841638,0.529776353,0.261454266,0.309443048,80.939,81.0328,0.185666543,1
11,13,2,80.78,80.83,80.7,80.75,0.104525002,0.037151703,0.161090458,80.765,0.068145211,0.23580515,-0.38850518,-0.731317601,-0.25318019,0.167545765,0.489672585,0.097766729,0.317777438,80.898,80.979,0.136088086,1
11,13,3,80.75,80.83,80.69,80.72,0.131135002,0.03716551,0.173503532,80.76,-0.0061908,0.061950192,0.229599752,-0.394671929,-0.737463127,0.068145211,0.13016126,0.030413813,0.185425187,80.778,80.948,0.136088086,1
11,13,4,80.72,80.84,80.7,80.81,0.152080003,-0.111372355,0.173482032,80.77,0.012382368,0.0061908,0.07434023,0.242010549,-0.382338431,-0.0061908,0.023833671,0.005,0.082416625,80.716,80.915,0.123701138,1
11,13,5,80.8,80.89,80.76,80.89,0.142545002,-0.111262208,0.160970778,80.825,0.06809459,0.080485389,0.074289606,0.142485442,0.310269935,0.012382368,0.010486478,0.035,0.040835034,80.766,80.8915,0.061812338,0
11,13,6,80.88,81,80.88,80.95,0.123520002,-0.086473132,0.148367953,80.94,0.14228271,0.210474186,0.222882615,0.216678016,0.284970883,0.06809459,0.014540406,0.086746758,0.076206955,80.812,80.8755,-0.277777778,0
11,13,7,80.94,80.94,80.61,80.66,0.57586501,0.347136127,0.409378489,80.775,-0.203854707,-0.061862048,0.006190417,0.018573551,0.012381601,0.14228271,0.255846368,0.084606934,0.074783019,80.814,80.856,-0.537435137,0
11,13,8,80.65,80.74,80.27,80.55,0.823073014,0.124146493,0.585523857,80.505,-0.334261838,-0.537435137,-0.395917105,-0.328092113,-0.315750371,-0.203854707,0.354753957,0.219601913,0.15963239,80.763,80.7705,-0.44587565,0
11,13,9,80.57,80.66,80.1,80.15,0.815373014,0.524017467,0.699126092,80.38,-0.155269859,-0.48901269,-0.691870521,-0.550572224,-0.482852544,-0.334261838,0.140555547,0.201886932,0.233532653,80.685,80.7005,-0.477312175,0
11,13,10,80.16,80.43,80.12,80.32,0.731605012,-0.199203187,0.386919621,80.275,-0.13062951,-0.285696541,-0.619003405,-0.821596244,-0.680482524,-0.155269859,0.050732572,0.115144836,0.276654116,80.575,80.6705,-0.198930747,0
11,13,11,80.3,80.46,80.08,80.19,0.87890001,0.137174211,0.474525475,80.27,-0.006228589,-0.136849963,-0.291907335,-0.625193439,-0.82777366,-0.13062951,0.073878926,0.062115484,0.209863051,80.441,80.6265,-0.770569227,0
11,13,12,80.19,80.25,79.4,79.53,1.297479001,0.829875519,1.070528967,79.825,-0.554378971,-0.56057303,-0.690470266,-0.844668033,-1.176106469,-0.006228589,0.293574964,0.258376341,0.256695345,80.251,80.5325,-0.510903427,0
11,13,13,79.54,79.87,79.39,79.66,0.705908996,-0.150640221,0.604610152,79.63,-0.244284372,-0.797309082,-0.80348801,-0.933067927,-1.086889013,-0.554378971,0.304162602,0.328037091,0.328469938,80.076,80.4195,-0.037561037,0
11,13,14,79.66,80.1,79.58,79.7,0.732553996,-0.050188206,0.65343051,79.84,0.263719704,0.018791106,-0.535692039,-0.541887263,-0.671808908,-0.244284372,0.334117067,0.117153745,0.290056029,79.968,80.3265,-0.692883895,0
11,13,15,79.7,79.79,79.3,79.75,0.818176996,-0.062695925,0.617906683,79.545,-0.369488978,-0.10674369,-0.350767303,-0.903201694,-0.909374027,0.263719704,0.058659125,0.151849706,0.280459444,79.822,80.1985,-0.432385011,0
11,13,16,79.76,79.85,79.04,79.25,0.955521997,0.643533123,1.024797571,79.445,-0.125715004,-0.494739479,-0.232324501,-0.47604134,-1.027781238,-0.369488978,0.112479388,0.205365528,0.173154555,79.657,80.049,-1.045710708,0
11,13,17,79.26,79.28,78.21,79.11,1.207288995,0.189609405,1.368111495,78.745,-0.881112719,-1.005720033,-1.371492986,-1.11139018,-1.352959599,-0.125715004,0.197339985,0.435889894,0.415382354,79.441,79.846,-0.334258325,0
11,13,18,79.12,79.24,78.79,79.03,0.822632996,0.113880805,0.571138469,79.015,0.342878913,-0.541254956,-0.666289522,-1.033316633,-0.772321989,-0.881112719,0.195365617,0.353034465,0.435970182,79.318,79.697,-1.338970217,0
11,13,19,79.02,79.05,77.308,77.61,1.861516993,1.816776189,2.253324365,78.179,-1.058026957,-0.718775795,-1.59355529,-1.717266956,-2.080410822,0.342878913,0.52523875,0.42664427,0.555277588,78.9858,79.4769,-1.277672359,0
11,13,20,77.62,77.93,77.47,77.91,0.350661999,-0.372224361,0.593778237,77.7,-0.612696504,-1.664240967,-1.327068385,-2.196488136,-2.319441825,-1.058026957,0.77295099,0.66552761,0.687950725,78.6168,79.2194,0.141152316,1
11,13,21,77.9,77.9,77.58,77.59,0.132445,0.399536023,0.412477443,77.74,0.051480051,-0.561531869,-1.613617668,-1.276271509,-2.146138838,-0.612696504,0.941629034,0.265757408,0.590458043,78.2758,78.9664,0.179717587,1
11,13,22,77.61,77.86,77.56,77.64,0.260720004,-0.038639876,0.386797318,77.71,-0.038590172,0.012870013,-0.599905345,-1.651585142,-1.314369166,0.051480051,0.10966821,0.02081666,0.565751447,78.0688,78.7549,0.54906242,1
11,14,1,77.81,78.107,77.78,77.99,0.114476,-0.23079882,0.42041656,77.9435,0.300476129,0.261770003,0.313384813,-0.301231789,-1.356071632,-0.038590172,0.079754488,0.127039692,0.2068103,77.8545,78.58625,0.231093244,1
11,14,2,78,78.12,77.96,78.01,0.092439001,-0.012818869,0.205233453,78.04,0.12380763,0.424655771,0.385901724,0.437580438,-0.177797107,0.300476129,0.091461681,0.169673461,0.155183601,77.8267,78.40625,0.371223758,1
11,14,3,78.02,78.12,77.91,77.96,0.114764001,0.076962545,0.269541779,78.015,-0.032034854,0.091733114,0.39248488,0.353743247,0.405405405,0.12380763,0.012807016,0.050082432,0.154827969,77.8897,78.25325,0.812852023,1
11,14,4,77.97,78.05,77.773,77.84,0.212989,0.16700925,0.356164736,77.9115,-0.132666795,-0.164659149,-0.04105538,0.259297388,0.220607152,-0.032034854,0.064133791,0.068129167,0.130450661,77.924,78.0999,1.383728379,1
11,14,5,77.85,77.86,77.43,77.49,0.610170997,0.464576074,0.555340307,77.645,-0.342054767,-0.474267769,-0.506150692,-0.382969715,-0.083644319,-0.132666795,0.262307003,0.190890239,0.157535314,77.911,77.9899,1.898278962,1
11,14,6,77.48,77.73,77.144,77.27,0.434965998,0.271774298,0.759618376,77.437,-0.267885891,-0.609024342,-0.740883163,-0.772680677,-0.649829684,-0.342054767,0.199049457,0.237850268,0.260567074,77.8097,77.8321,2.068699344,1
11,14,7,77.27,77.32,76.75,77.08,0.348900998,0.246497146,0.74267101,77.035,-0.519131681,-0.785626892,-1.124994385,-1.256168686,-1.287801128,-0.267885891,0.133145277,0.310098909,0.392650544,77.6087,77.7177,2.609932747,1
11,14,8,77.07,77.64,77.03,77.48,0.347307998,-0.529168818,0.79189926,77.335,0.389433374,-0.131719979,-0.39925301,-0.739942114,-0.871627251,-0.519131681,0.050155835,0.208968897,0.32941228,77.4727,77.6812,2.187017002,1
11,14,9,77.49,78.44,77.48,78.37,0.463125997,-1.122878653,1.239029427,77.96,0.808172238,1.200752905,0.675387735,0.405692575,0.062250117,0.389433374,0.06641247,0.471919838,0.345866737,77.4824,77.7032,1.166496685,1
11,14,10,78.36,78.55,78.025,78.19,1.861315989,0.217419107,0.672861262,78.2875,0.420087224,1.23165449,1.625884338,1.098312176,0.827484062,0.808172238,0.842671274,0.483931383,0.504400932,77.6109,77.76095,1.330362826,1
11,14,11,78.2,78.34,78.05,78.27,1.912299994,-0.08943401,0.371556694,78.195,-0.118154239,0.301436634,1.112044999,1.505809048,0.978860235,0.420087224,0.822358386,0.16883794,0.550840267,77.7625,77.7861,1.608373755,1
11,14,12,78.26,78.63,78.19,78.56,2.326449992,-0.381873727,0.562731807,78.41,0.274953642,0.156474533,0.577219087,1.390056249,1.784902966,-0.118154239,0.255104303,0.107848273,0.425903452,78.0375,77.8231,1.233625843,1
11,14,13,78.56,79.12,78.39,79.02,3.949054992,-0.582131106,0.93124123,78.755,0.439994899,0.716158322,0.597157912,1.01975372,1.836167324,0.274953642,1.076470942,0.282503687,0.293084885,78.3215,77.8971,0.606673407,1
11,14,14,79.02,79.4,78.86,79.31,3.42798002,-0.365653764,0.684757799,79.13,0.476160244,0.918250223,1.195728627,1.076161584,1.500769625,0.439994899,0.828425667,0.360104152,0.384969155,78.5555,78.01895,0.251889169,1
11,14,15,79.31,79.61,79.066,79.24,1.778996993,0.088339223,0.688032783,79.338,0.262858587,0.740270459,1.18352251,1.46173029,1.341848954,0.476160244,1.132829486,0.295459529,0.477644533,78.7656,78.18825,-0.012561236,0
11,14,16,79.202,79.24,78.29,78.74,1.722948997,0.586741173,1.213437221,78.765,-0.722226424,-0.461266271,0.012697607,0.452748374,0.728946864,0.262858587,0.968625933,0.290062637,0.361252405,78.8796,78.32105,0.454316002,1
11,14,17,78.76,79.21,78.76,79.04,1.316975995,-0.354251012,0.571356018,78.985,0.279311877,-0.444931811,-0.183242765,0.29204495,0.733324831,-0.722226424,0.252130541,0.289061124,0.248230337,78.9946,78.51605,0.492362075,1
11,14,18,79.04,79.55,79.022,79.24,0.762797996,-0.252397779,0.668168358,79.286,0.381085016,0.661461309,-0.065542363,0.19714394,0.674242905,0.279311877,0.48197809,0.261547319,0.233231001,79.1008,78.71115,0.062853551,0
11,14,19,79.23,79.72,78.99,79.62,0.769402997,-0.489826677,0.924167616,79.355,0.087026713,0.468443375,0.74906367,0.021427311,0.284342222,0.381085016,0.318065263,0.196749418,0.260397197,79.1458,78.85065,-0.150526844,0
11,14,20,79.61,79.7,79.49,79.58,0.190816999,0.037697914,0.264184174,79.595,0.30243841,0.389728325,0.772298538,1.053767536,0.323930525,0.087026713,0.3321565,0.162194328,0.325137202,79.1972,78.9814,-0.125470514,0
11,14,21,79.57,79.66,79.54,79.56,0.200075002,0.01256913,0.150867488,79.6,0.006281802,0.30873921,0.396034609,0.778628854,1.060115534,0.30243841,0.331406556,0.140029759,0.254392807,79.3642,79.1219,-0.251067035,0
11,16,23,79.53,79.57,79.35,79.35,0.416100007,0.2268431,0.277252678,79.46,-0.175879397,-0.169608644,0.132316804,0.219458669,0.601380009,0.006281802,0.127478722,0.079425017,0.140643877,79.4592,79.2269,-0.326756315,0
11,17,0,79.35,79.43,79.19,79.19,0.628900011,0.202045713,0.303068569,79.31,-0.188774226,-0.364321608,-0.358062692,-0.056707202,0.030270161,-0.175879397,0.214414525,0.145028733,0.133482209,79.464,79.2824,-0.327332242,0
