264 14
1,2032.1855947570534 2,16190.695848184048 3,14210.305514698692 4,0.09586066017928123 5,222571.7210770558 6,120572.65885070866 7,131567.78267011073 8,2017.7815667338857 9,2944.0971268761036 10,4913.362190010941 11,0.016875197788497734 12,224668.92672829537 13,190542.82615782288 14,172509.80516365802
1,2032.1855947494082 2,16213.834546136239 3,14236.94693656822 4,0.09586065155813638 5,222571.72107705768 6,121070.48625277076 7,131038.31198005819 8,2017.7815667361256 9,2930.7838047389496 10,4903.404096852401 11,0.016875196282774146 12,224668.92672828955 13,190754.46894854956 14,172441.21893788845
1,2032.185594672951 2,16405.278346473824 3,14466.340538596125 4,0.09586056525901394 5,222571.72107706583 6,126116.34988425524 7,125875.89231317124 8,2017.781566758505 9,2804.62730540415 10,4803.0339047162315 11,0.01687518109097819 12,224668.9267282354 13,192882.22553053734 14,171827.31381098012
1,2032.1931519136726 2,17015.60090367376 3,15222.079346470313 4,0.09639218434954677 5,222572.3183637491 6,149031.32011249673 7,109942.0518266067 8,2017.7848004914247 9,2517.0122053987325 10,4527.744915062188 11,0.01724333384346245 12,224669.08184300992 13,203753.5433946973 14,171010.69922034416
1,2032.198508298435 2,15377.611176325494 3,13694.188614931532 4,0.09604897490286676 5,222572.7734497122 6,177421.0174560018 7,106558.02046155502 8,2017.7955913474482 9,1952.6263772409725 10,3953.3068739455643 11,0.017251823761082297 12,224670.63194975743 13,215447.5232358744 14,178177.7437861391
1,2032.199243046873 2,12496.225627077007 3,11255.538528537229 4,0.09620449605847875 5,222572.8959808462 6,210021.37336549084 7,130585.52487056385 8,2017.7963177908123 9,808.0051623144875 10,2688.0318997561567 11,0.0172950789752386 12,224670.6717831064 13,228328.8804231615 14,192509.65233066614
1,2032.2007591850722 2,10284.850444058675 3,9368.119147992296 4,0.09601350179117697 5,222573.0258281283 6,223304.02761435497 7,154981.046105257 8,2017.796778908285 9,267.4177635967172 10,1937.9132917724419 11,0.017211968556271245 12,224670.69528727722 13,232389.13206854532 14,202458.7708012415
1,2032.2022358916208 2,8721.64802955256 3,8023.656549440623 4,0.09542809729279893 5,222573.23362869682 6,228504.27936797892 7,171241.8416239556 8,2017.7973111335014 9,474.9304895137199 10,1546.3858565944881 11,0.016965496399501033 12,224670.67452203788 13,233173.58544387875 14,208412.32707213264
1,2032.2024700837896 2,7599.54551758125 3,7051.738118349191 4,0.09534259804112946 5,222573.30756937308 6,230512.6115451534 7,181963.70533627176 8,2017.7973152573186 9,743.8729682609269 10,1372.105313529564 11,0.016916352288083934 12,224670.62277907412 13,233258.2794117668 14,212513.39995020704
1,2032.2027387286487 2,6770.44714727975 3,6329.3397290076155 4,0.09535349393397471 5,222573.35296468946 6,231200.5111935532 7,189339.49137538308 8,2017.7970981643164 9,944.1470256353449 10,1316.2266688400684 11,0.0169122241175831 12,224670.55447862318 13,232948.92870988624 14,215248.3169539303
1,2032.2027321982605 2,6139.7800524360255 3,5777.056030981411 4,0.09535393247460834 5,222573.3686793806 6,231233.59395137633 7,194559.13214415763 8,2017.7966763177126 9,1092.8370412529687 10,1316.691151562142 11,0.016917742340641213 12,224670.48351396347 13,232456.64874559495 14,217074.47273746703
1,2032.2026340457185 2,5648.127548296777 3,5344.735047357137 4,0.09530510510896674 5,222573.36436205066 6,230945.941850211 7,198362.67378989284 8,2017.7960561754085 9,1206.135594255302 10,1340.957319093827 11,0.01690830648795697 12,224670.4135666411 13,231903.9262559685 14,218311.08213027587
1,2032.2024559393838 2,5256.330621339071 3,4999.023210820953 4,0.09524126543176858 5,222573.34431022828 6,230591.79761339945 7,201313.52444491425 8,2017.7953173546798 9,1295.2643783331696 10,1374.4935268166191 11,0.016879495415584977 12,224670.333478913 13,231369.61701725767 14,219189.9308873189
1,2032.2024550734159 2,4937.935295592393 3,4717.233118990026 4,0.09524031312435255 5,222573.34431047676 6,230227.78661985075 7,203670.63359815572 8,2017.7953176098206 9,1367.7237742542789 10,1411.8251232941936 11,0.016879326629031077 12,224670.33347792138 13,230908.96500994827 14,219901.1290298229
1,2032.2016332732087 2,4673.945000159202 3,4482.724658700467 4,0.09520375844690675 5,222573.3065959793 6,229902.74202358487 7,205631.76531145006 8,2017.794550306821 9,1427.0161560975573 10,1447.5360221974197 11,0.016842522109558593 12,224670.22575413092 13,230484.7527780533 14,220434.05551282052
1,2032.2003721506528 2,4452.494974875809 3,4285.506067594083 4,0.09519433478133871 5,222573.2498120101 6,229567.47587795006 7,207225.28991911453 8,2017.7936577795163 9,1476.9181939870405 10,1481.9759024770592 11,0.01681773008357426 12,224670.08243402035 13,230112.40754638633 14,220870.55346993648
1,2032.2003712920243 2,4263.713868821161 3,4116.774254653913 4,0.09519338294280212 5,222573.2498120258 6,229232.58990517881 7,208532.95004267272 8,2017.793658032011 9,1519.0132162402788 10,1513.0899028691083 11,0.016817561945300333 12,224670.0824329587 13,229789.38188838202 14,221252.11778188348
1,2032.1996567583844 2,4101.951135119828 3,3972.042827312896 4,0.09519401921890372 5,222573.17478760047 6,228879.0224192947 7,209572.37109604132 8,2017.7924796709804 9,1555.4054491366837 10,1542.4459755493456 11,0.01682770638608914 12,224669.9152447454 13,229495.13691635866 14,221555.22200979473
1,2032.1992063599173 2,3961.4940805707956 3,3846.127063545863 4,0.09522936386284636 5,222573.06184353784 6,228556.2825398557 7,210463.0872751737 8,2017.791131934409 9,1586.8954485383586 10,1569.1445273096513 11,0.016892885326713673 12,224669.74830410216 13,229232.35938940314 14,221814.40129028927
1,2032.1992054934515 2,3837.6667049251614 3,3734.4796716049086 4,0.09522841171841497 5,222573.06184352704 6,228283.2266941412 7,211280.88424706727 8,2017.7911321886381 9,1614.2109409165498 10,1592.4235879002722 11,0.016892716421657916 12,224669.74830356214 13,228996.52737139832 14,222041.07431425966
1,2032.1977050014427 2,3728.5245417070514 3,3635.939228902012 4,0.0954059319886229 5,222572.89462860988 6,228057.4320244757 7,212052.8365272373 8,2017.789900685609 9,1638.3867922632494 10,1614.1201378345836 11,0.017019715830863574 12,224669.597781046 13,228781.74193948225 14,222230.24888810757
1,2032.1955923035284 2,3630.766320166826 3,3546.986444921757 4,0.09578621362159576 5,222572.69835762552 6,227863.52466639102 7,212780.85594836497 8,2017.7887834028877 9,1659.7468531050013 10,1633.155859740222 11,0.01718608365101733 12,224669.4601766453 13,228586.92139276632 14,222396.6882810527
1,2032.194544537187 2,3542.59183989681 3,3465.7987181590224 4,0.09658175346781679 5,222572.40398598547 6,227620.9877018824 7,213239.48338658808 8,2017.786111318955 9,1678.8736738501023 10,1648.951759394529 11,0.01736928956821203 12,224669.19067982558 13,228408.1883686886 14,222559.49912899313
1,2032.1898195596632 2,3465.360943598274 3,3397.458958162916 4,0.09457420133013067 5,222572.1572423088 6,227422.71547461904 7,213837.144122204 8,2017.7826708123173 9,1695.5751041361532 10,1667.1611332245654 11,0.01659993286640401 12,224669.0112837125 13,228246.22723204637 14,222691.6128642859
1,14010.324912909024 2,2032.1841852037928 3,15971.984771003174 4,0.08880680807364633 5,131616.09524001606 6,222571.79526586112 7,120506.64914702479 8,4826.4646610840055 9,2017.7833329110754 10,2849.932723453777 11,0.015419117646833107 12,171764.73703077936 13,224669.4686745564 14,191564.00845895594
1,14023.18704835496 2,2032.1841851962713 3,15979.009036138043 4,0.08880680008165123 5,131079.93536169932 6,222571.79526584694 7,120999.29599941484 8,4805.470928414581 9,2017.783332913328 10,2824.933534925735 11,0.015419116247418835 12,171697.43243924237 13,224669.4686745346 14,191770.91122463325
1,14311.660491941722 2,2032.1845323605762 3,16205.99444243305 4,0.09253841474454425 5,125728.6980201526 6,222571.66610159812 7,126019.18325884435 8,4647.327794775821 9,2017.7819263548854 10,2638.1524480200196 11,0.016294136692154536 12,171063.62482760425 13,224669.27653640884 14,193715.36450135178
1,16109.876460145035 2,2032.1895309414206 3,17849.464422709716 4,0.09435692086309626 5,108948.28766291788 6,222572.50829804954 7,148548.56725336626 8,4597.78072420317 9,2017.7841375347507 10,2609.2363959926874 11,0.016072819858471383 12,171174.60242846873 13,224669.11206526333 14,203066.691763345
1,13919.797578165677 2,2032.1970987756154 3,15625.958539576868 4,0.09641324471414299 5,106629.2562007865 6,222572.48599229625 7,176740.55537763098 8,4052.8895806617124 9,2017.7933233093502 10,2050.1116730100025 11,0.017501018756928964 12,177566.35923484436 13,224670.50870785903 14,214709.53355410293
1,11308.879033499774 2,2032.1969073961927 3,12557.081230054955 4,0.09643389696982291 5,130524.28663505164 6,222572.62565009453 7,209876.90723898058 8,2710.875221026886 9,2017.794410620478 10,829.0605674622436 11,0.017356444890546573 12,191958.99167794824 13,224670.59846542747 14,227741.1806034686
1,9386.913181123047 2,2032.1984535565296 3,10305.368520516313 4,0.09619591640138501 5,155013.4331153831 6,222572.84385938663 7,223331.74082565837 8,1942.2923167282868 9,2017.7951666904676 10,265.7054571753476 11,0.017101126253169428 12,202366.5963394995 13,224670.65695447606 14,232252.46946591724
1,8028.696943681623 2,2032.2011123683305 3,8727.122976497332 4,0.09520848707095395 5,171298.25446469305 6,222573.22592949012 7,228566.1253665982 8,1547.4457511432659 9,2017.7961031051718 10,474.08808607318724 11,0.016642615829650164 12,208770.98227203716 13,224670.70158788175 14,233456.3086613896
1,7050.554217431589 2,2032.2009528453991 3,7598.51269537499 4,0.09494362588869092 5,181981.32725333807 6,222573.3025635923 7,230535.6978125464 8,1372.17962497906 9,2017.7964060837219 10,743.109077971032 11,0.016576996294351574 12,212695.96070552763 13,224670.68789659554 14,233410.9498533029
1,6327.110473822477 2,2032.20141547952 3,6768.253597576252 4,0.09496963432419034 5,189285.77018614276 6,222573.3423760034 7,231153.7113950236 8,1315.136513726 9,2017.7964843907876 10,942.5059651436362 11,0.01660854262013463 12,215231.67724421903 13,224670.6507925374 14,232955.60174025214
1,5775.8207201537425 2,2032.2019443872637 3,6138.46092577337 4,0.09511776755472556 5,194503.02007766778 6,222573.36736910383 7,231182.20142795215 8,1315.467670879101 9,2017.7963485763778 10,1091.2381958453368 11,0.016682260736027375 12,216959.67976455681 13,224670.6025849949 14,232394.05701420514
1,5344.732289331957 2,2032.2019965498876 3,5647.924108938572 4,0.09520409437971745 5,198378.20082301085 6,222573.38143206915 7,230953.43465603274 8,1340.9920659504799 9,2017.79599436069 10,1205.4030883898663 11,0.01675186700003486 12,218200.51845500604 13,224670.55629680035 14,231841.51637986337
1,5000.014417682852 2,2032.2020306170289 3,5257.023470968075 4,0.09517079223416805 5,201360.22354877743 6,222573.38241944226 7,230624.82194222053 8,1376.0867035286185 9,2017.795465757895 10,1295.427695491905 11,0.01678706121637615 12,219132.50401747553 13,224670.50820790176 14,231335.85463956743
1,4718.1329866123615 2,2032.2020297524853 3,4938.551500464654 4,0.09516984061684176 5,203712.7003759859 6,222573.38241962064 7,230258.51255445412 8,1413.194296027331 9,2017.7954660136872 10,1367.8834205106807 11,0.01678689336307247 12,219854.46047790023 13,224670.50820662273 14,230882.3852161756
1,4484.342554219239 2,2032.2017219449506 3,4675.19874879887 4,0.09514101177618677 5,205619.13497436338 6,222573.36702366016 7,229895.91369665798 8,1449.519050848713 9,2017.794949773531 10,1427.536509168979 11,0.016787298687398505 12,220422.50222516188 13,224670.43109939524 14,230475.90935887673
1,4286.99837493234 2,2032.200489910198 3,4453.65696910049 4,0.09534466457472682 5,207184.75933268963 6,222573.32102144137 7,229542.53513670323 8,1483.4319548614997 9,2017.7944555644801 10,1477.3074506790877 11,0.016808163865070634 12,220882.10698642323 13,224670.29134020762 14,230113.9573170695
1,4118.248912266128 2,2032.2004890526398 3,4264.859351740796 4,0.0953437112612628 5,208489.06629987355 6,222573.3210216098 7,229204.91025988667 8,1514.4768375100753 9,2017.7944558153185 10,1519.4003137434631 11,0.01680799578555544 12,221253.7294417806 13,224670.291338805 14,229787.81098755854
1,3972.3515821867068 2,2032.1994558849935 3,4102.179899679509 4,0.09585897323003337 5,209589.3684313409 6,222573.2361758513 7,228886.34338951108 8,1542.6809693906146 9,2017.7936274101007 10,1555.4408206936766 11,0.016930542090943277 12,221566.4186562972 13,224670.08322956113 14,229497.19046860174
1,3844.8727538949634 2,2032.1995129451975 3,3960.5554018141884 4,0.09643606214749201 5,210531.0226080424 6,222573.11204597668 7,228589.76100129558 8,1568.1005903911596 9,2017.792269995104 10,1586.592889264634 11,0.017164753794915104 12,221829.69045390785 13,224669.84919604036 14,229235.4331889845
1,3733.2738030514042 2,2032.199512082231 3,3836.771841542643 4,0.09643509794243509 5,211352.6259266706 6,222573.11204679965 7,228318.83201883998 8,1591.5214592869488 9,2017.7922702473868 10,1613.9354978461681 11,0.017164582166816388 12,222050.86495415363 13,224669.84919638044 14,228997.944672253
1,3634.0039133402365 2,2032.1989557826946 3,3727.1214649942794 4,0.09670168575162384 5,212073.41835460963 6,222572.97090498457 7,228069.47170360433 8,1612.535572623269 9,2017.7907480319384 10,1637.9580976558514 11,0.017400374052625043 12,222244.6943301045 13,224669.6568216079 14,228783.8097957488
1,3545.870515431178 2,2032.1989549156012 3,3629.887995934939 4,0.0967007189159028 5,212706.98173569905 6,222572.97090624404 7,227837.64984458048 8,1631.996062341344 9,2017.7907482878425 10,1659.3736283451585 11,0.01740020006983652 12,222410.72853530472 13,224669.6568224649 14,228588.3676593282
1,3466.706819907388 2,2032.1967137449335 3,3542.8194770529417 4,0.09649070150665817 5,213275.76579099387 6,222572.82930355228 7,227626.02026613866 8,1649.7629700491327 9,2017.7894390183862 10,1678.5133855737063 11,0.017485713965730156 12,222559.20452799345 13,224669.5462110428 14,228410.66153655865
1,3395.649302866378 2,2032.1952007823386 3,3464.701286034848 4,0.0960156454970892 5,213777.1482434186 6,222572.69779497755 7,227426.33858256112 8,1666.3717308208018 9,2017.7882179819085 10,1695.7771631643725 11,0.017344147561952145 12,222689.13201817675 13,224669.4982541163 14,228247.6216244998
1,16880.540755998336 2,14374.063188920252 3,2031.146987856662 4,5682.9800080044915 5,78302.71260784092 6,91768.0706338132 7,246294.39112998513 8,3424.4402030566425 9,4635.753372658065 10,1992.3108600005155 11,981.689212431457 12,179434.238578035 13,172309.5543258138 14,226073.9886225156
1,16921.25920510175 2,14403.492726923723 3,2029.8976233329681 4,5666.798236795337 5,78542.79658437568 6,91534.54724743658 7,246283.46894271142 8,3418.133477777096 9,4632.759079204479 10,1991.2075020161321 11,979.4336351179929 12,179616.30652477805 13,172318.55404602812 14,226065.98136747547
1,17024.497360640107 2,14479.614618216134 3,2024.3281669341236 4,7042.197767484742 5,83153.49656432116 6,88623.59245340961 7,246186.1856236706 8,3538.9105182280814 9,4599.771143210705 10,1982.631505475008 11,1258.219725219031 12,182207.6014225508 13,170836.61424787052 14,225989.71875253614
1,16447.52210405331 2,14333.088383971763 3,1993.2205867270868 4,6678.558494817405 5,103650.30897043766 6,89772.28888722528 7,244046.19168553935 8,2962.7891593387617 9,4128.898087492398 10,1956.620490603484 11,1178.3515152323969 12,192866.20358517783 13,174667.87454387615 14,225532.01255775584
1,15230.953489607398 2,13653.413178105142 3,1971.8953182264931 4,5789.373571339924 5,134418.15182567568 6,106350.3505076714 7,240541.72683286542 8,2165.8843118663444 9,3444.866000812649 10,1940.925392640923 11,1016.2407245731774 12,205034.54549450293 13,182490.55523409226 14,225104.06819320098
1,12563.034371809767 2,11583.562758682818 3,1961.8257260392322 4,4306.892930113041 5,177406.58621258617 6,145854.88168370348 7,234198.63027466962 8,977.3210068930624 9,2317.434778431086 10,1939.5479156427682 11,754.4467984778389 12,220623.01326473232 13,198225.65361181676 14,224627.8547932919
1,10404.007236062764 2,9728.22200551083 3,1968.7456816833317 4,3343.3336405254886 5,197877.1580793361 6,171002.198793941 7,230175.45216744932 8,235.50529326755986 9,1629.0578756040718 10,1949.1335119161315 11,585.7477439957344 12,226478.62485588365 13,207897.32881679313 14,224459.9043735428
1,8844.850124939869 2,8351.68647024235 3,1976.375274568567 4,2704.2393093087753 5,207723.02164148106 6,185615.86522315466 7,227812.31735286824 8,245.43133505444237 9,1279.559650983043 10,1958.9913611059978 11,474.202720964757 12,228420.15513731935 13,213279.78327922485 14,224408.61430273353
1,7733.532446275448 2,7354.9430587169545 3,1982.6145744111957 4,2258.6625599075123 5,213479.92613510674 6,194670.2414033028 7,226305.99490211255 8,573.4402883330933 9,1144.8982525479817 10,1966.9862465603567 11,396.5384728994 12,229242.10225793123 13,216514.76118272563 14,224390.8165744877
1,6906.99814417153 2,6606.589828929172 3,1989.4771718422605 4,1933.481762844009 5,216779.9218596176 6,200473.42760344764 7,225393.92486191605 8,806.4606981243264 9,1129.9816399975548 10,1973.3748738663712 11,339.48905283187275 12,229772.25038045974 13,218745.1443207647 14,224394.31079407808
1,6270.7103944252885 2,6028.326397660659 3,1994.078317320797 4,1687.8169823389749 5,218565.73271642267 6,204441.4089902803 7,224841.49235264372 8,976.7977913193754 9,1166.5308634670039 10,1978.5930488767258 11,296.1497169643041 12,229906.8194724469 13,220226.93672542594 14,224407.6671890258
1,5777.5009873294775 2,5577.480119235128 3,1997.968972642118 4,1495.7913568009476 5,219795.02451260627 6,207314.05837262038 7,224414.1144713425 8,1105.6114911083064 9,1219.7468652054456 10,1982.8044851982986 11,262.5076463311747 12,229657.6805898484 13,221119.80025420798 14,224424.15913699288
1,5376.179018267078 2,5210.4142654618245 3,2000.3953285278442 4,1342.644693311174 5,220621.5578687932 6,209482.21799775382 7,224091.65153840694 8,1204.3890649080056 9,1274.4234750095893 10,1986.3265192096258 11,235.35978611043905 12,229451.5625731899 13,221803.12728512933 14,224441.2409837472
1,5052.0370289584625 2,4911.310703267546 3,2003.0198315806329 4,1217.5015499113335 5,221260.709363344 6,211198.2452436378 7,223843.0978273122 8,1281.6646068626947 9,1324.990392615696 10,1989.1969019334244 11,213.25070080457292 12,229138.94068494032 13,222249.10969698752 14,224458.1292719344
1,4787.819377330976 2,4665.405415310642 3,2005.7821674153272 4,1113.218270612062 5,221643.4324316008 6,212496.49195682016 7,223677.25547590686 8,1346.3570867833855 9,1371.6599102535542 10,1991.551186078741 11,194.969841414525 12,228808.16734495052 13,222560.15507903235 14,224472.88503522138
1,4566.111025177465 2,4459.430742814064 3,2007.7707182963618 4,1025.079432714648 5,221899.32142165455 6,213424.70011240014 7,223533.98532418342 8,1404.2121573609265 9,1416.2120616977559 10,1993.561147156669 11,179.60617876754077 12,228519.73138354998 13,222807.79626761592 14,224485.0455815995
1,4373.382429569229 2,4280.120320412263 3,2009.474601521051 4,949.7709275406265 5,222131.18771696594 6,214291.43433979238 7,223419.73321631295 8,1451.975701415195 9,1454.9441725264892 10,1995.3106977155674 11,166.4123632824011 12,228341.83828522498 13,223060.02429995418 14,224495.62374151818
1,4207.6144887338005 2,4126.99551702492 3,2010.7250866528202 4,884.5108034728554 5,222266.3169166213 6,215005.88439123175 7,223339.2468606395 8,1497.2416844375045 9,1493.3263370865634 10,1996.8223462729507 11,155.07130989287015 12,228126.974212542 13,223231.02995095946 14,224505.21329863535
1,4061.2837680272587 2,3991.2555485436574 3,2012.0864532973571 4,827.5607615255501 5,222547.43714481368 6,215709.7447291997 7,223244.28107991142 8,1536.0372679239451 9,1527.5661660134729 10,1998.1462296597272 11,145.13270666119934 12,227959.18928577364 13,223380.76755952273 14,224514.73346598368
1,3934.305105415195 2,3872.099737682679 3,2013.2591056858507 4,777.5464678808693 5,222644.59659406348 6,216230.41620040833 7,223180.12104775573 8,1566.9734072496672 9,1555.2931987255986 10,1999.3205299992705 11,136.37520701059333 12,227806.74216739155 13,223515.53847818653 14,224522.53627601176
1,3823.339104737456 2,3767.7233168905464 3,2014.4416656153066 4,733.1682169089773 5,222807.83358949595 6,216806.8992846554 7,223121.51100368367 8,1593.7773352609208 9,1579.6390528121574 10,2000.3665067299776 11,128.5891920046832 12,227677.1711534273 13,223617.4619648064 14,224531.6667306693
1,3723.077614647486 2,3673.221582739028 3,2015.375855790642 4,693.5694270676685 5,222868.4339392794 6,217198.91565097304 7,223075.0722012255 8,1617.994002754208 9,1602.197477354059 10,2001.299974562366 11,121.6547064077779 12,227539.78144970752 13,223705.69341495383 14,224538.05736230582
1,3640.0945079525786 2,3595.5840222932243 3,2016.2112533146596 4,658.0203451843925 5,222870.46779642065 6,217495.6301470208 7,223034.58760510833 8,1635.7457831905235 9,1617.4639776373535 10,2002.1251179215913 11,115.41906643744444 12,227443.1965113979 13,223790.42123930727 14,224546.28719047146
1,3566.1545943898145 2,3527.48793232492 3,2017.0043663710856 4,625.9026339573924 5,222794.2103204894 6,217657.19243442544 7,223000.77188390546 8,1650.8139227700578 9,1629.3721711839246 10,2002.8362476893305 11,109.83910464446707 12,227365.80935396213 13,223897.5188477364 14,224552.73905671085
1,2039.6227017992405 2,16202.090524934743 3,14685.927892547163 4,7013.178102204315 5,245874.98532047868 6,78824.64143370016 7,92298.54490928455 8,1997.3051516691053 9,3380.023832594066 10,4573.393903143485 11,1253.6685328575024 12,225946.84309438473 13,181031.04444270054 14,170253.97004156304
1,2041.6801725843175 2,16230.385735131315 3,14791.48629914894 4,7013.112952667896 5,246148.76377041393 6,78522.33561083095 7,92134.55811786401 8,1997.102581412611 9,3358.1006288800986 10,4568.893877301435 11,1252.3275637611853 12,225980.584078641 13,181778.74778121835 14,170141.5308884749
1,2033.95471216178 2,16230.608650867931 3,15030.388852169584 4,7018.843579369545 5,245916.05050819335 6,81710.47530681714 7,89568.95967328471 8,1989.406549944425 9,3179.2420648621046 10,4448.174209270869 11,1247.8491735511159 12,225901.24140727276 13,183701.1498318342 14,170302.3717181732
1,2012.0675679918502 2,16921.269439981646 3,16058.111284561317 4,6283.163496141275 5,243801.022546474 6,103351.16941936452 7,89457.07012594282 8,1972.72458023616 9,2826.0348776567243 10,4286.1815121564305 11,1106.459573795136 12,225537.92470647267 13,191995.14611858065 14,173426.70908562533
1,1985.5724136952215 2,15698.014904110112 3,14193.889485940113 4,5300.348234948341 5,240473.99608177206 6,134167.10255914857 7,106602.83330869647 8,1955.5857364906003 9,2292.300066726779 10,3667.635606918813 11,945.0737550503593 12,225117.48115493188 13,204389.6042952942 14,182665.9976553009
1,1968.1943966348938 2,12700.688249372242 3,11679.215667724997 4,4179.605225057657 5,234153.23175698306 6,176923.13122916123 7,145781.94535240458 8,1945.545474485714 9,1032.8975718961958 10,2391.976525741317 11,744.5826553330285 12,224641.1745883041 13,219922.20088790377 14,198087.30903550307
1,1971.5172140444315 2,10462.496414320129 3,9764.22591863271 4,3304.9904383022686 5,230098.37956681446 6,197616.28715672283 7,170986.43073447724 8,1952.3427626820653 9,255.16665689800334 10,1651.8548528277206 11,588.0677958742955 12,224462.17066038918 13,225890.34091995782 14,207395.8079385181
1,1978.0028863649923 2,8876.847820678411 3,8373.438403507089 4,2689.680893192632 5,227760.38159002044 6,207942.07226646657 7,185645.04802559156 8,1961.173128726692 9,240.9963809188408 10,1283.755121760512 11,478.2078872358456 12,224406.50314419722 13,228561.2742666527 14,213203.84959822072
1,1984.5959464724567 2,7741.430797933643 3,7360.20035836252 4,2251.6617545928348 5,226340.766043861 6,213528.3030746218 7,194647.38487546443 8,1968.8533529606627 9,570.3885048943417 10,1147.5272896011606 11,400.1477766971422 12,224393.3398433056 13,229616.1245462992 14,216728.90034571534
1,1990.1787705780798 2,6904.188205613433 3,6604.241510916132 4,1929.57887838779 5,225431.10101420665 6,216671.67252895565 7,200515.22765811652 8,1975.0661311603806 9,801.4051368992868 10,1131.5012304915592 11,342.8709838320443 12,224394.41126101362 13,229878.9714445523 14,218884.4278208812
1,1994.8011452668795 2,6268.647056010099 3,6026.526517410614 4,1684.6053244598488 5,224821.6958191783 6,218550.52670900305 7,204428.60595971008 8,1980.0063344646624 9,970.4421011940168 10,1165.375236704192 11,299.4536936927806 12,224404.71837527372 13,229766.37833455222 14,220217.22816393018
1,1998.7537854538632 2,5773.2294019341 3,5574.264971401561 4,1493.0299868163613 5,224390.87575519047 6,219732.50719132766 7,207314.830442762 8,1983.9698026731883 9,1099.2458393666125 10,1216.2368523714902 11,265.5527087213346 12,224425.6721692578 13,229518.2079206319 14,221079.31312053496
1,2001.8963398129347 2,5378.07434412677 3,5211.212479919061 4,1339.6161283212439 5,224078.88069571272 6,220650.00145021878 7,209466.03826155563 8,1987.2656289389688 9,1200.8586211906734 10,1271.2528622046125 11,238.35616400077353 12,224454.57355390105 13,229252.57543421446 14,221682.18717921348
1,2004.2585094902379 2,5056.2846053770545 3,4913.9458408721985 4,1214.3227900716197 5,223837.10322688616 6,221255.50216450932 7,211192.04234016192 8,1990.0666558207113 9,1283.084552810261 10,1325.141472150893 11,216.00500714281642 12,224482.11866342218 13,229007.5144014002 14,222139.06011179107
1,2006.494959086649 2,4788.715105214553 3,4666.484294722384 4,1110.1644829925558 5,223658.3480939119 6,221683.96264714914 7,212499.56601582767 8,1992.377238527954 9,1350.3415244305372 10,1373.3445850686383 11,197.47346383482187 12,224495.0056672955 13,228784.29060333018 14,222530.89949354655
1,2008.3549216046351 2,4564.047815335209 3,4458.453714436901 4,1022.3618784421152 5,223536.1542092441 6,221965.50712862163 7,213499.7910457521 8,1994.3624858473984 9,1406.8473404544152 10,1418.1347584667199 11,181.66380636569568 12,224509.87545886848 13,228571.53282728023 14,222809.4447226096
1,2010.019433747155 2,4371.94639182461 3,4279.713227749141 4,947.1761202151921 5,223422.31180453807 6,222195.61041629623 7,214360.72544836748 8,1996.0529135582094 9,1454.339883273263 10,1456.5830755533866 11,168.30313088989996 12,224520.45680166275 13,228373.847247751 14,223050.88817638092
1,2011.738061956987 2,4206.680288314097 3,4126.756390809403 4,882.4194995098001 5,223341.63033996144 6,222334.06890813657 7,215042.76699672424 8,1997.4804914088922 9,1495.3088879449203 10,1492.124340313195 11,156.5866434361703 12,224519.2011912371 13,228190.12987272843 14,223238.67575779866
1,2012.9310138299093 2,4062.5191921003766 3,3992.536132308734 4,826.1529950412986 5,223248.0237494207 6,222488.6787797668 7,215705.91939342624 8,1998.7592571438058 9,1530.6363277725932 10,1523.1897652079388 11,146.44120358523907 12,224508.86277339744 13,228019.3761636109 14,223407.31970118446
1,2013.5399013762421 2,3935.559890001835 3,3872.7617724702077 4,776.4918500007783 5,223168.5082827137 6,222644.50797323085 7,216273.23127624014 8,1999.9478346263127 9,1561.4132328136977 10,1550.1345634106676 11,137.64676563402836 12,224500.71482619058 13,227862.154239537 14,223555.05701760564
1,2015.5005405509885 2,3822.5119971669565 3,3765.339167767064 4,731.1890826635652 5,223121.4934908839 6,222680.92093318785 7,216620.28355777633 8,2000.7460667392368 9,1588.5731890550342 10,1572.5075367546744 11,130.07415474031606 12,224526.89939362253 13,227713.5069766523 14,223671.87955122485
1,2015.2732994084602 2,3720.3414558840846 3,3673.3502664851912 4,690.5188568637968 5,223066.94239140215 6,222805.6206713762 7,217055.90224553648 8,2001.4878429801722 9,1609.4999596890557 10,1598.1077387214445 11,122.31435314266409 12,224523.2907843021 13,227608.57856768023 14,223750.15670419938
1,2017.1010772794502 2,3633.416980547531 3,3588.6681533732553 4,656.7709944298388 5,223001.18905374716 6,222713.3610773394 7,217451.6681532335 8,2002.3725718755152 9,1637.2988358216173 10,1617.001478132234 11,115.12585755519012 12,224532.77273890955 13,227493.73770277033 14,223828.59123061868
1,2017.23775764294 2,3552.195148701029 3,3512.5405908946764 4,626.0927271957453 5,223020.22202799705 6,222837.2335863161 7,217731.87707917969 8,2003.1903105677472 9,1660.401841501047 10,1635.0905416186986 11,109.40582741877164 12,224546.62880687448 13,227343.29713226462 14,223892.19531804527
1,14395.827944763143 2,2037.0395351459642 3,15814.577352240478 4,6048.9160578313395 5,91874.95950418133 6,246167.67068853456 7,78939.0892560114 8,4530.004838302422 9,1992.0022237823182 10,3205.1993898657606 11,1050.9390743230765 12,170627.67931086686 13,225827.48172211222 14,180530.5104907248
